date,primary_type,district,arrest,year
2002-09-23 07:40:00+00:00,ASSAULT,20,False,2002
2005-04-17 14:55:00+00:00,THEFT,1,False,2005
2009-04-04 13:15:00+00:00,BATTERY,2,False,2009
2021-08-04 01:00:00+00:00,MOTOR VEHICLE THEFT,22,False,2021
2004-10-22 15:05:00+00:00,THEFT,22,False,2004
2001-10-16 09:30:00+00:00,BATTERY,19,False,2001
2015-04-12 06:30:00+00:00,BATTERY,25,False,2015
2013-08-01 10:00:00+00:00,THEFT,25,False,2013
2005-11-13 04:10:00+00:00,BATTERY,25,False,2005
2005-09-21 21:00:00+00:00,THEFT,25,False,2005
2011-09-10 09:55:00+00:00,PROSTITUTION,25,True,2011
2019-11-02 13:50:00+00:00,THEFT,1,False,2019
2012-11-29 22:45:00+00:00,CRIMINAL DAMAGE,1,False,2012
2008-02-26 16:30:00+00:00,THEFT,1,False,2008
2005-06-17 23:00:00+00:00,NARCOTICS,1,True,2005
2010-02-15 16:00:00+00:00,NARCOTICS,2,True,2010
2002-01-04 15:00:00+00:00,THEFT,2,False,2002
2022-05-29 17:30:00+00:00,THEFT,3,False,2022
2004-03-12 16:00:00+00:00,OFFENSE INVOLVING CHILDREN,3,False,2004
2001-09-23 11:00:00+00:00,THEFT,4,False,2001
2006-05-15 14:15:00+00:00,NARCOTICS,4,True,2006
2012-05-28 19:30:00+00:00,ASSAULT,4,True,2012
2010-05-14 22:30:00+00:00,CRIMINAL DAMAGE,4,False,2010
2020-08-25 21:00:00+00:00,THEFT,4,False,2020
2002-07-27 01:00:00+00:00,CRIMINAL DAMAGE,4,False,2002
2011-09-15 23:45:00+00:00,PROSTITUTION,5,True,2011
2010-01-15 20:50:00+00:00,PROSTITUTION,5,True,2010
2015-05-30 17:43:00+00:00,OTHER OFFENSE,5,False,2015
2001-04-25 17:05:24+00:00,ASSAULT,6,True,2001
2023-05-26 20:26:00+00:00,BATTERY,6,False,2023
2012-01-06 14:30:00+00:00,CRIMINAL DAMAGE,6,False,2012
2024-09-06 21:00:00+00:00,MOTOR VEHICLE THEFT,7,False,2024
2021-08-29 12:20:00+00:00,BATTERY,7,False,2021
2008-04-22 17:30:00+00:00,NARCOTICS,7,True,2008
2021-08-01 13:15:00+00:00,OTHER OFFENSE,7,False,2021
2001-09-06 12:30:00+00:00,THEFT,7,False,2001
2004-10-30 22:00:00+00:00,CRIMINAL DAMAGE,7,False,2004
2002-06-20 12:45:00+00:00,NARCOTICS,8,True,2002
2004-05-09 02:43:00+00:00,NARCOTICS,8,True,2004
2004-07-11 03:00:00+00:00,CRIMINAL DAMAGE,8,False,2004
2004-02-06 15:25:00+00:00,BATTERY,8,False,2004
2009-06-29 19:55:00+00:00,ASSAULT,9,False,2009
2007-01-02 19:40:00+00:00,NARCOTICS,9,True,2007
2007-03-16 14:50:00+00:00,MOTOR VEHICLE THEFT,9,False,2007
2012-08-26 08:10:00+00:00,BATTERY,9,True,2012
2002-12-18 15:00:00+00:00,BATTERY,9,True,2002
2009-07-22 18:30:00+00:00,BATTERY,10,False,2009
2006-03-20 12:00:00+00:00,THEFT,10,False,2006
2011-08-14 12:00:00+00:00,MOTOR VEHICLE THEFT,10,False,2011
2003-11-21 13:15:00+00:00,NARCOTICS,11,True,2003
2011-08-15 21:55:00+00:00,NARCOTICS,11,True,2011
2019-09-28 09:37:00+00:00,THEFT,11,False,2019
2011-01-08 10:51:00+00:00,THEFT,11,True,2011
2019-09-20 16:54:00+00:00,MOTOR VEHICLE THEFT,11,True,2019
2012-12-14 03:00:00+00:00,THEFT,11,False,2012
2002-07-12 14:30:00+00:00,MOTOR VEHICLE THEFT,12,False,2002
2018-11-30 09:07:00+00:00,OTHER OFFENSE,12,False,2018
2012-04-21 17:30:00+00:00,ROBBERY,12,False,2012
2010-06-15 13:45:00+00:00,NARCOTICS,12,True,2010
2002-02-26 08:50:00+00:00,ASSAULT,14,False,2002
2024-04-25 03:09:00+00:00,ASSAULT,14,False,2024
2006-11-15 14:30:00+00:00,THEFT,14,False,2006
2024-11-04 15:42:00+00:00,NARCOTICS,15,True,2024
2020-10-01 18:27:00+00:00,ASSAULT,15,False,2020
2004-06-20 12:21:24+00:00,BATTERY,15,True,2004
2010-02-16 10:20:00+00:00,THEFT,15,False,2010
2023-02-05 08:00:00+00:00,THEFT,15,False,2023
2013-04-18 12:50:00+00:00,CRIMINAL DAMAGE,16,False,2013
2004-09-18 02:16:43+00:00,NARCOTICS,16,True,2004
2006-04-17 00:30:00+00:00,CRIMINAL DAMAGE,16,False,2006
2008-12-17 00:00:00+00:00,THEFT,16,False,2008
2003-01-22 17:00:00+00:00,CRIMINAL TRESPASS,17,True,2003
2001-03-20 21:50:00+00:00,NARCOTICS,17,True,2001
2001-06-29 14:00:00+00:00,BURGLARY,17,False,2001
2006-05-17 10:32:12+00:00,NARCOTICS,18,True,2006
2019-11-06 14:31:00+00:00,THEFT,18,False,2019
2001-05-05 18:00:00+00:00,THEFT,18,False,2001
2019-07-09 12:11:00+00:00,ASSAULT,18,False,2019
2001-07-30 23:00:00+00:00,THEFT,18,False,2001
2014-03-23 17:30:00+00:00,BATTERY,18,False,2014
2005-05-29 09:30:00+00:00,THEFT,18,False,2005
2014-01-10 00:01:00+00:00,CRIMINAL TRESPASS,19,False,2014
2007-11-15 22:55:00+00:00,ROBBERY,19,False,2007
2024-10-23 06:00:00+00:00,THEFT,20,False,2024
2007-10-06 07:00:00+00:00,CRIMINAL DAMAGE,2,False,2007
2008-03-10 03:10:00+00:00,BATTERY,22,False,2008
2002-12-10 08:55:00+00:00,BATTERY,22,True,2002
2023-12-24 00:00:00+00:00,DECEPTIVE PRACTICE,22,False,2023
2019-10-22 23:13:00+00:00,BATTERY,22,True,2019
2013-09-23 19:00:00+00:00,CRIMINAL DAMAGE,22,False,2013
2021-11-04 09:00:00+00:00,DECEPTIVE PRACTICE,22,False,2021
2017-01-21 17:00:00+00:00,CRIMINAL DAMAGE,24,False,2017
2008-09-15 11:00:00+00:00,THEFT,25,False,2008
2014-08-06 19:45:00+00:00,BATTERY,25,False,2014
2023-02-11 17:15:00+00:00,THEFT,25,False,2023
2009-10-03 08:30:00+00:00,BATTERY,25,False,2009
2010-03-06 19:15:00+00:00,NARCOTICS,25,True,2010
2016-09-26 22:00:00+00:00,THEFT,25,False,2016
2005-03-25 12:15:00+00:00,BATTERY,1,False,2005
2010-07-25 13:09:00+00:00,BATTERY,2,False,2010
2007-08-12 00:10:00+00:00,BATTERY,2,False,2007
2010-01-30 22:00:00+00:00,CRIMINAL DAMAGE,2,False,2010
2014-04-14 20:14:00+00:00,CRIMINAL DAMAGE,2,False,2014
2010-12-28 23:00:00+00:00,BATTERY,3,False,2010
2001-02-11 22:30:00+00:00,NARCOTICS,3,True,2001
2001-01-23 19:00:00+00:00,SEX OFFENSE,3,False,2001
2010-05-08 11:50:00+00:00,BATTERY,4,False,2010
2004-07-22 14:03:28+00:00,THEFT,4,False,2004
2012-07-25 03:00:00+00:00,CRIMINAL DAMAGE,4,False,2012
2018-08-14 12:17:00+00:00,THEFT,4,False,2018
2019-12-17 00:00:00+00:00,CRIMINAL SEXUAL ASSAULT,5,False,2019
2013-06-20 22:35:00+00:00,BATTERY,5,False,2013
2020-09-01 01:00:00+00:00,CRIMINAL DAMAGE,5,False,2020
2008-06-01 18:00:00+00:00,CRIMINAL DAMAGE,6,False,2008
2024-02-26 22:00:00+00:00,BURGLARY,6,False,2024
2020-12-27 21:34:00+00:00,CRIMINAL DAMAGE,6,False,2020
2011-05-08 18:00:00+00:00,THEFT,6,False,2011
2004-07-03 01:30:00+00:00,CRIMINAL TRESPASS,6,False,2004
2011-05-19 09:30:00+00:00,THEFT,6,False,2011
2003-09-14 19:00:00+00:00,BATTERY,6,True,2003
2010-10-15 22:00:00+00:00,MOTOR VEHICLE THEFT,7,False,2010
2004-05-06 09:00:00+00:00,THEFT,7,False,2004
2002-04-30 15:35:00+00:00,BATTERY,7,False,2002
2016-03-24 16:32:00+00:00,BATTERY,7,True,2016
2020-05-25 01:00:00+00:00,BATTERY,7,False,2020
2002-09-25 03:00:00+00:00,BURGLARY,7,False,2002
2010-11-13 17:30:00+00:00,DECEPTIVE PRACTICE,3,False,2010
2004-06-12 11:10:00+00:00,CRIMINAL DAMAGE,7,False,2004
2003-09-05 16:42:00+00:00,WEAPONS VIOLATION,7,True,2003
2022-08-20 17:10:00+00:00,BATTERY,8,False,2022
2023-10-21 04:05:00+00:00,ROBBERY,8,True,2023
2011-09-12 13:40:00+00:00,NARCOTICS,8,True,2011
2010-07-24 18:50:00+00:00,CRIMINAL TRESPASS,8,True,2010
2003-11-29 19:15:00+00:00,CRIMINAL DAMAGE,9,False,2003
2002-10-14 23:00:00+00:00,MOTOR VEHICLE THEFT,9,False,2002
2002-12-31 16:35:00+00:00,CRIMINAL DAMAGE,9,False,2002
2012-12-22 19:00:00+00:00,CRIMINAL DAMAGE,9,False,2012
2017-07-05 01:35:00+00:00,CRIMINAL TRESPASS,10,True,2017
2005-03-23 19:50:00+00:00,CRIMINAL TRESPASS,10,True,2005
2009-04-12 05:00:00+00:00,CRIMINAL DAMAGE,11,False,2009
2001-12-31 22:30:00+00:00,BATTERY,11,False,2001
2018-09-26 20:05:00+00:00,PROSTITUTION,11,True,2018
2022-11-17 00:45:00+00:00,BATTERY,12,True,2022
2007-03-14 14:00:00+00:00,THEFT,14,False,2007
2001-06-16 17:00:00+00:00,BURGLARY,14,False,2001
2013-04-16 10:45:00+00:00,ASSAULT,15,True,2013
2010-07-21 07:30:00+00:00,BURGLARY,15,False,2010
2005-06-28 18:30:49+00:00,CRIMINAL DAMAGE,15,False,2005
2007-03-26 17:45:00+00:00,OTHER OFFENSE,16,False,2007
2005-01-29 19:00:00+00:00,MOTOR VEHICLE THEFT,16,False,2005
2001-11-26 21:30:00+00:00,THEFT,18,False,2001
2004-10-10 17:50:00+00:00,THEFT,18,False,2004
2005-05-10 10:02:00+00:00,ASSAULT,18,False,2005
2013-05-11 20:30:00+00:00,THEFT,18,False,2013
2023-07-10 00:00:00+00:00,THEFT,19,False,2023
2003-06-22 15:00:00+00:00,THEFT,19,False,2003
2004-08-30 14:00:00+00:00,DECEPTIVE PRACTICE,19,False,2004
2004-01-23 00:00:00+00:00,THEFT,19,False,2004
2012-01-05 09:00:00+00:00,BURGLARY,20,False,2012
2018-05-04 16:35:00+00:00,BATTERY,20,True,2018
2001-11-27 01:50:00+00:00,OTHER OFFENSE,2,True,2001
2009-03-27 17:20:00+00:00,THEFT,2,True,2009
2010-05-05 07:00:00+00:00,CRIMINAL DAMAGE,22,False,2010
2024-04-24 17:13:00+00:00,OTHER OFFENSE,22,False,2024
2007-04-27 12:00:00+00:00,DECEPTIVE PRACTICE,22,False,2007
2006-07-01 05:05:00+00:00,ROBBERY,24,False,2006
2011-05-24 18:30:00+00:00,THEFT,24,False,2011
2016-10-15 21:30:00+00:00,BATTERY,25,False,2016
2016-10-31 15:22:00+00:00,PUBLIC PEACE VIOLATION,25,False,2016
2010-06-28 03:00:00+00:00,CRIMINAL TRESPASS,25,True,2010
2005-03-07 15:35:00+00:00,BURGLARY,25,False,2005
2007-12-24 08:00:00+00:00,BURGLARY,25,False,2007
2006-09-02 17:15:00+00:00,BURGLARY,25,False,2006
2017-04-06 00:00:00+00:00,BATTERY,1,False,2017
2004-05-24 19:30:00+00:00,MOTOR VEHICLE THEFT,2,False,2004
2001-05-27 07:00:00+00:00,BATTERY,3,False,2001
2009-11-16 15:20:00+00:00,THEFT,3,False,2009
2020-11-12 17:39:00+00:00,BATTERY,3,False,2020
2007-10-22 09:30:00+00:00,DECEPTIVE PRACTICE,3,False,2007
2008-07-24 20:18:50+00:00,NARCOTICS,4,True,2008
2003-07-26 12:00:00+00:00,THEFT,4,False,2003
2003-01-23 16:15:00+00:00,CRIMINAL DAMAGE,4,False,2003
2010-07-26 10:30:00+00:00,THEFT,5,True,2010
2012-05-08 08:00:00+00:00,BATTERY,5,False,2012
2007-04-23 07:30:00+00:00,ASSAULT,6,False,2007
2016-05-10 12:50:00+00:00,DECEPTIVE PRACTICE,6,False,2016
2020-02-08 14:00:00+00:00,THEFT,6,False,2020
2007-10-25 20:00:00+00:00,BATTERY,6,False,2007
2004-05-30 17:22:08+00:00,BURGLARY,6,False,2004
2008-06-01 19:15:00+00:00,CRIMINAL DAMAGE,6,False,2008
2015-09-12 15:45:00+00:00,CRIMINAL DAMAGE,7,True,2015
2013-12-15 18:14:00+00:00,NARCOTICS,7,True,2013
2011-07-22 13:00:00+00:00,BATTERY,7,False,2011
2022-05-02 08:00:00+00:00,MOTOR VEHICLE THEFT,7,False,2022
2024-06-08 06:15:00+00:00,THEFT,7,False,2024
2011-08-22 09:00:00+00:00,DECEPTIVE PRACTICE,8,False,2011
2005-03-02 21:10:00+00:00,OTHER OFFENSE,8,False,2005
2006-05-17 21:30:00+00:00,BATTERY,8,False,2006
2023-03-07 16:00:00+00:00,BATTERY,8,False,2023
2005-12-19 05:45:00+00:00,MOTOR VEHICLE THEFT,8,False,2005
2018-10-18 06:30:00+00:00,SEX OFFENSE,8,False,2018
2005-02-05 02:00:00+00:00,CRIMINAL DAMAGE,8,False,2005
2003-09-24 16:00:00+00:00,THEFT,8,False,2003
2012-08-07 16:15:00+00:00,ASSAULT,9,False,2012
2013-12-10 11:00:00+00:00,BURGLARY,10,False,2013
2010-09-11 06:30:00+00:00,THEFT,10,False,2010
2019-04-20 01:34:00+00:00,OFFENSE INVOLVING CHILDREN,10,False,2019
2006-01-13 08:50:00+00:00,BATTERY,10,True,2006
2008-12-14 17:20:00+00:00,KIDNAPPING,10,False,2008
2006-09-25 18:26:35+00:00,NARCOTICS,10,True,2006
2023-04-14 20:00:00+00:00,CRIMINAL DAMAGE,10,False,2023
2003-08-06 14:15:00+00:00,BATTERY,11,False,2003
2014-07-09 21:15:00+00:00,PROSTITUTION,11,True,2014
2013-05-07 19:00:00+00:00,NARCOTICS,11,True,2013
2015-07-08 11:45:00+00:00,PROSTITUTION,11,True,2015
2003-11-03 22:00:07+00:00,ASSAULT,11,True,2003
2003-09-09 10:45:00+00:00,BURGLARY,12,False,2003
2001-12-20 02:20:00+00:00,BATTERY,12,False,2001
2001-02-18 23:00:00+00:00,NARCOTICS,12,True,2001
2021-11-26 21:30:00+00:00,THEFT,12,False,2021
2017-11-15 12:00:00+00:00,THEFT,12,False,2017
2022-07-21 16:00:00+00:00,THEFT,12,False,2022
2021-04-01 00:00:00+00:00,DECEPTIVE PRACTICE,12,False,2021
2005-06-15 00:30:00+00:00,CRIMINAL DAMAGE,12,False,2005
2003-12-18 20:00:00+00:00,CRIMINAL DAMAGE,12,False,2003
2011-03-11 12:00:00+00:00,DECEPTIVE PRACTICE,12,False,2011
2009-05-31 16:00:00+00:00,THEFT,14,False,2009
2018-05-12 20:45:00+00:00,BATTERY,15,False,2018
2003-08-23 08:00:00+00:00,THEFT,15,False,2003
2013-01-27 05:15:00+00:00,BATTERY,15,False,2013
2002-03-21 13:20:25+00:00,CRIMINAL DAMAGE,15,False,2002
2003-09-17 21:08:32+00:00,CRIMINAL TRESPASS,15,True,2003
2012-09-05 11:10:00+00:00,NARCOTICS,15,True,2012
2023-11-02 22:30:00+00:00,MOTOR VEHICLE THEFT,15,False,2023
2021-03-15 09:00:00+00:00,BATTERY,16,True,2021
2007-06-06 18:45:00+00:00,BATTERY,17,False,2007
2001-06-09 17:17:00+00:00,BATTERY,17,True,2001
2013-10-03 09:30:00+00:00,THEFT,18,False,2013
2006-08-24 01:37:00+00:00,CRIMINAL TRESPASS,18,True,2006
2003-03-13 21:00:00+00:00,THEFT,19,False,2003
2023-05-07 02:30:00+00:00,ROBBERY,19,False,2023
2015-12-13 00:01:00+00:00,MOTOR VEHICLE THEFT,19,False,2015
2013-11-30 19:05:00+00:00,ROBBERY,19,False,2013
2012-03-01 00:01:00+00:00,THEFT,20,False,2012
2007-08-11 17:30:00+00:00,THEFT,2,True,2007
2016-10-07 17:00:00+00:00,DECEPTIVE PRACTICE,22,False,2016
2015-04-24 19:15:00+00:00,NARCOTICS,22,True,2015
2018-04-14 16:00:00+00:00,THEFT,22,False,2018
2003-11-25 15:30:00+00:00,MOTOR VEHICLE THEFT,24,True,2003
2008-04-09 04:00:00+00:00,MOTOR VEHICLE THEFT,25,False,2008
2002-12-08 11:40:00+00:00,CRIMINAL DAMAGE,25,False,2002
2010-11-07 17:45:00+00:00,THEFT,1,False,2010
2008-02-22 22:00:00+00:00,THEFT,1,False,2008
2007-03-31 11:00:00+00:00,THEFT,1,False,2007
2007-12-01 05:50:00+00:00,BATTERY,2,False,2007
2008-08-07 15:52:00+00:00,CRIMINAL DAMAGE,3,False,2008
2004-04-07 15:00:00+00:00,THEFT,3,False,2004
2005-06-08 23:00:00+00:00,BATTERY,3,False,2005
2004-01-02 13:00:00+00:00,BATTERY,3,False,2004
2022-07-28 22:16:00+00:00,BATTERY,3,False,2022
2010-05-06 15:00:00+00:00,ASSAULT,3,False,2010
2005-03-14 01:00:00+00:00,BURGLARY,3,False,2005
2014-09-04 13:20:00+00:00,THEFT,3,False,2014
2016-04-18 00:01:00+00:00,DECEPTIVE PRACTICE,4,False,2016
2011-10-05 21:30:00+00:00,BATTERY,4,False,2011
2005-09-20 00:00:00+00:00,DECEPTIVE PRACTICE,4,False,2005
2014-06-28 10:30:00+00:00,OTHER OFFENSE,4,False,2014
2007-12-14 02:04:14+00:00,WEAPONS VIOLATION,4,True,2007
2009-06-04 12:35:00+00:00,THEFT,4,False,2009
2011-03-25 07:01:00+00:00,DECEPTIVE PRACTICE,4,False,2011
2002-05-09 23:41:43+00:00,BURGLARY,4,False,2002
2017-07-18 02:08:00+00:00,WEAPONS VIOLATION,5,True,2017
2018-06-29 00:44:13+00:00,CRIM SEXUAL ASSAULT,5,False,2018
2024-02-29 23:00:00+00:00,THEFT,5,False,2024
2015-05-09 11:21:00+00:00,OTHER OFFENSE,5,False,2015
2014-07-29 00:10:00+00:00,THEFT,5,False,2014
2004-05-15 19:28:50+00:00,BATTERY,6,False,2004
2002-01-30 11:30:00+00:00,THEFT,6,False,2002
2013-06-10 17:45:00+00:00,BATTERY,6,False,2013
2010-01-25 16:00:00+00:00,BURGLARY,6,False,2010
2022-04-26 11:19:00+00:00,THEFT,6,False,2022
2002-06-15 13:30:00+00:00,CRIMINAL DAMAGE,6,False,2002
2008-02-15 17:50:00+00:00,THEFT,6,False,2008
2008-08-30 18:15:00+00:00,CRIMINAL DAMAGE,7,False,2008
2015-02-10 11:05:00+00:00,OTHER OFFENSE,7,False,2015
2005-05-28 23:00:00+00:00,BATTERY,7,False,2005
2006-08-19 15:30:00+00:00,MOTOR VEHICLE THEFT,7,False,2006
2009-03-23 11:00:00+00:00,CRIMINAL TRESPASS,7,True,2009
2011-04-11 22:00:00+00:00,MOTOR VEHICLE THEFT,8,False,2011
2006-06-12 15:00:00+00:00,THEFT,8,False,2006
2022-04-12 00:15:00+00:00,BATTERY,8,False,2022
2009-12-09 12:00:00+00:00,CRIMINAL DAMAGE,8,False,2009
2021-12-28 17:10:00+00:00,CRIMINAL DAMAGE,8,False,2021
2021-11-08 01:00:00+00:00,THEFT,9,False,2021
2024-12-09 14:30:00+00:00,THEFT,9,False,2024
2010-03-02 18:00:00+00:00,THEFT,9,False,2010
2002-06-12 22:51:00+00:00,BATTERY,9,False,2002
2023-10-05 09:00:00+00:00,ASSAULT,10,False,2023
2015-03-24 09:00:00+00:00,ASSAULT,10,False,2015
2008-02-02 11:22:00+00:00,ASSAULT,11,True,2008
2001-05-30 12:00:00+00:00,CRIMINAL TRESPASS,11,True,2001
2015-02-10 19:05:00+00:00,NARCOTICS,11,True,2015
2012-04-15 18:06:00+00:00,CRIMINAL TRESPASS,12,True,2012
2019-07-14 01:30:00+00:00,ROBBERY,12,False,2019
2004-11-29 22:41:04+00:00,BATTERY,12,False,2004
2002-04-13 01:00:00+00:00,PROSTITUTION,12,True,2002
2008-06-08 22:00:00+00:00,CRIMINAL DAMAGE,14,True,2008
2008-10-22 12:10:00+00:00,ASSAULT,14,False,2008
2020-06-30 20:00:00+00:00,BURGLARY,14,False,2020
2010-09-24 14:15:00+00:00,BATTERY,15,False,2010
2003-10-03 15:45:17+00:00,BATTERY,15,True,2003
2005-09-18 10:48:00+00:00,BATTERY,16,True,2005
2009-08-03 08:30:00+00:00,ROBBERY,16,False,2009
2008-11-21 16:00:00+00:00,THEFT,16,False,2008
2003-05-26 19:31:51+00:00,NARCOTICS,16,True,2003
2015-09-20 15:00:00+00:00,DECEPTIVE PRACTICE,16,False,2015
2022-10-16 20:00:00+00:00,CRIMINAL TRESPASS,17,False,2022
2013-02-13 14:00:00+00:00,MOTOR VEHICLE THEFT,17,False,2013
2005-10-20 19:00:00+00:00,CRIM SEXUAL ASSAULT,17,False,2005
2018-10-13 10:40:00+00:00,THEFT,18,False,2018
2007-04-20 00:00:00+00:00,OTHER OFFENSE,18,False,2007
2007-09-13 11:00:00+00:00,THEFT,18,False,2007
2023-10-19 00:08:00+00:00,CRIMINAL DAMAGE,19,False,2023
2013-05-29 09:30:00+00:00,CRIMINAL DAMAGE,19,False,2013
2011-05-26 12:00:00+00:00,THEFT,19,False,2011
2024-05-07 03:06:00+00:00,BURGLARY,20,False,2024
2024-04-16 15:00:00+00:00,ASSAULT,20,False,2024
2001-02-20 22:15:00+00:00,CRIMINAL DAMAGE,20,False,2001
2014-07-09 00:30:00+00:00,BURGLARY,22,False,2014
2009-09-17 09:20:00+00:00,BURGLARY,24,False,2009
2008-07-27 22:35:27+00:00,MOTOR VEHICLE THEFT,24,False,2008
2012-06-09 18:51:00+00:00,BATTERY,25,True,2012
2019-10-24 00:00:00+00:00,BURGLARY,25,False,2019
2024-10-21 08:30:00+00:00,DECEPTIVE PRACTICE,1,False,2024
2016-04-03 02:33:00+00:00,BATTERY,1,False,2016
2009-01-24 20:15:00+00:00,ASSAULT,1,False,2009
2002-12-16 10:30:00+00:00,THEFT,1,False,2002
2021-12-08 15:00:00+00:00,OTHER OFFENSE,2,False,2021
2023-04-09 23:59:00+00:00,ASSAULT,2,False,2023
2013-11-11 22:00:00+00:00,THEFT,2,False,2013
2013-07-19 14:30:00+00:00,THEFT,3,False,2013
2007-07-09 04:00:00+00:00,THEFT,3,False,2007
2003-07-18 21:30:00+00:00,BURGLARY,3,False,2003
2008-03-13 19:08:52+00:00,DECEPTIVE PRACTICE,3,False,2008
2004-11-03 11:45:12+00:00,CRIMINAL TRESPASS,4,False,2004
2019-11-10 17:32:00+00:00,BATTERY,4,True,2019
2023-07-08 21:45:00+00:00,BATTERY,4,False,2023
2008-03-19 07:50:00+00:00,CRIMINAL DAMAGE,4,False,2008
2008-06-20 09:25:00+00:00,MOTOR VEHICLE THEFT,4,False,2008
2003-06-22 14:30:00+00:00,BURGLARY,4,False,2003
2010-02-28 10:00:00+00:00,CRIMINAL DAMAGE,4,False,2010
2015-12-23 10:19:00+00:00,THEFT,5,True,2015
2003-12-22 15:40:00+00:00,CRIMINAL DAMAGE,5,False,2003
2005-08-01 19:00:00+00:00,BATTERY,5,False,2005
2013-06-17 23:45:00+00:00,PUBLIC PEACE VIOLATION,6,True,2013
2010-07-05 18:45:00+00:00,NARCOTICS,6,True,2010
2012-08-12 22:54:00+00:00,NARCOTICS,6,True,2012
2004-05-21 20:30:00+00:00,INTIMIDATION,6,False,2004
2004-05-10 21:21:45+00:00,NARCOTICS,7,True,2004
2024-05-28 05:00:00+00:00,MOTOR VEHICLE THEFT,7,False,2024
2014-04-29 13:46:00+00:00,NARCOTICS,7,True,2014
2008-04-02 01:00:00+00:00,BATTERY,7,False,2008
2017-07-05 15:00:00+00:00,THEFT,7,False,2017
2001-06-27 14:35:00+00:00,NARCOTICS,7,True,2001
2015-09-22 02:14:00+00:00,PUBLIC PEACE VIOLATION,7,True,2015
2022-04-05 02:10:00+00:00,ROBBERY,8,False,2022
2017-07-08 08:00:00+00:00,BURGLARY,8,False,2017
2007-03-07 22:00:00+00:00,CRIMINAL DAMAGE,8,False,2007
2005-03-27 19:00:00+00:00,BATTERY,8,False,2005
2012-04-04 14:30:00+00:00,OTHER OFFENSE,8,False,2012
2003-09-30 00:01:00+00:00,BURGLARY,9,False,2003
2003-11-17 13:00:00+00:00,BATTERY,9,False,2003
2004-10-02 14:55:00+00:00,BURGLARY,9,True,2004
2009-07-05 16:45:00+00:00,OTHER OFFENSE,9,True,2009
2015-12-16 20:20:00+00:00,BATTERY,10,True,2015
2003-12-09 17:00:00+00:00,OTHER OFFENSE,10,False,2003
2020-08-08 09:28:00+00:00,THEFT,10,False,2020
2004-08-17 22:40:00+00:00,NARCOTICS,10,True,2004
2001-05-30 08:30:00+00:00,THEFT,10,False,2001
2015-09-17 20:30:00+00:00,BATTERY,10,False,2015
2021-10-20 06:30:00+00:00,BATTERY,11,False,2021
2020-02-15 01:05:00+00:00,NARCOTICS,11,True,2020
2004-10-20 19:38:00+00:00,NARCOTICS,11,True,2004
2009-05-11 18:30:00+00:00,THEFT,11,False,2009
2005-06-23 18:20:00+00:00,BATTERY,11,False,2005
2024-03-26 22:00:00+00:00,THEFT,12,False,2024
2017-10-30 08:00:00+00:00,BATTERY,12,False,2017
2013-06-17 23:00:00+00:00,BURGLARY,12,False,2013
2022-12-23 15:30:00+00:00,ASSAULT,12,False,2022
2005-12-25 01:20:00+00:00,BATTERY,14,False,2005
2021-07-03 22:15:00+00:00,BATTERY,14,False,2021
2014-03-21 22:45:00+00:00,THEFT,14,False,2014
2012-03-02 13:00:00+00:00,BURGLARY,15,False,2012
2001-05-29 11:30:00+00:00,NARCOTICS,15,True,2001
2012-07-05 13:30:00+00:00,ASSAULT,15,False,2012
2016-04-29 20:55:00+00:00,BATTERY,15,False,2016
2009-01-02 12:00:00+00:00,ASSAULT,15,False,2009
2003-02-19 16:10:00+00:00,NARCOTICS,15,True,2003
2008-06-13 00:14:35+00:00,BATTERY,15,False,2008
2016-03-02 17:00:00+00:00,OFFENSE INVOLVING CHILDREN,15,False,2016
2002-10-13 06:00:00+00:00,MOTOR VEHICLE THEFT,15,False,2002
2003-09-23 15:30:00+00:00,NARCOTICS,15,True,2003
2001-04-21 14:00:00+00:00,OTHER OFFENSE,16,False,2001
2007-10-19 20:00:00+00:00,THEFT,16,False,2007
2017-11-24 15:30:00+00:00,DECEPTIVE PRACTICE,16,False,2017
2015-11-19 18:45:00+00:00,THEFT,16,False,2015
2018-01-28 17:30:00+00:00,THEFT,18,False,2018
2010-04-09 23:00:00+00:00,THEFT,18,False,2010
2004-11-14 03:00:00+00:00,THEFT,18,False,2004
2012-10-27 02:00:00+00:00,THEFT,18,False,2012
2003-07-18 05:30:00+00:00,PROSTITUTION,18,True,2003
2014-10-22 14:30:00+00:00,THEFT,19,False,2014
2010-05-03 20:55:00+00:00,CRIMINAL TRESPASS,19,True,2010
2008-01-31 08:00:00+00:00,THEFT,19,False,2008
2018-12-23 23:00:00+00:00,THEFT,19,False,2018
2024-07-11 19:30:00+00:00,THEFT,20,False,2024
2009-05-23 11:30:00+00:00,MOTOR VEHICLE THEFT,20,True,2009
2017-12-08 18:00:00+00:00,BATTERY,20,False,2017
2012-09-04 13:45:00+00:00,THEFT,20,False,2012
2010-11-25 06:20:00+00:00,CRIMINAL DAMAGE,1,True,2010
2019-08-21 18:00:00+00:00,THEFT,22,False,2019
2024-08-01 12:39:00+00:00,INTERFERENCE WITH PUBLIC OFFICER,22,True,2024
2010-04-26 09:00:00+00:00,CRIMINAL DAMAGE,22,False,2010
2014-01-18 04:00:00+00:00,CRIMINAL DAMAGE,22,False,2014
2012-02-24 21:00:00+00:00,THEFT,24,False,2012
